Lab;Chemical;Compound;Category;Exp;c1;c2;Conc.;Rep;valid;Viability;IL-18;FI;Dunnett
1;x-Hexylcinnamaldehyde;5;Y;2_R;5.3;;20;2;Yes;103.175;8.914;0.973;
1;x-Hexylcinnamaldehyde;5;Y;2_R;5.3;;20;3;Yes;98.225;8.606;0.939;
1;x-Hexylcinnamaldehyde;5;Y;2_R;5.3;;20;4;Yes;98.144;9.481;1.035;
1;x-Hexylcinnamaldehyde;5;Y;2_R;5.4;;40;1;Yes;106.502;9.325;1.018;ns
1;x-Hexylcinnamaldehyde;5;Y;2_R;5.4;;40;2;Yes;102.526;8.67;0.946;
1;x-Hexylcinnamaldehyde;5;Y;2_R;5.4;;40;3;Yes;100.862;8.435;0.92;
1;x-Hexylcinnamaldehyde;5;Y;2_R;5.4;;40;4;Yes;95.263;8.74;0.954;
1;x-Hexylcinnamaldehyde;5;Y;3_R;5.1;;5;1;Yes;96.75;9.347;1.021;ns
1;x-Hexylcinnamaldehyde;5;Y;3_R;5.1;;5;2;Yes;93.346;9.227;1.008;
1;x-Hexylcinnamaldehyde;5;Y;3_R;5.1;;5;3;Yes;96.857;8.249;0.901;
1;x-Hexylcinnamaldehyde;5;Y;3_R;5.1;;5;4;Yes;92.53;8.394;0.917;
1;x-Hexylcinnamaldehyde;5;Y;3_R;5.2;;10;1;Yes;88.522;8.773;0.958;ns
1;x-Hexylcinnamaldehyde;5;Y;3_R;5.2;;10;2;Yes;85.543;9.807;1.071;
1;x-Hexylcinnamaldehyde;5;Y;3_R;5.2;;10;3;Yes;88.31;12.611;1.377;
1;x-Hexylcinnamaldehyde;5;Y;3_R;5.2;;10;4;Yes;88.983;9.4;1.027;
1;x-Hexylcinnamaldehyde;5;Y;3_R;5.3;;20;1;Yes;94.374;9.776;1.068;ns
1;x-Hexylcinnamaldehyde;5;Y;3_R;5.3;;20;2;Yes;93.629;10.106;1.104;
1;x-Hexylcinnamaldehyde;5;Y;3_R;5.3;;20;3;Yes;91.643;8.052;0.879;
1;x-Hexylcinnamaldehyde;5;Y;3_R;5.3;;20;4;Yes;90.615;9.365;1.023;
1;x-Hexylcinnamaldehyde;5;Y;3_R;5.4;;40;1;Yes;92.814;8.951;0.978;ns
1;x-Hexylcinnamaldehyde;5;Y;3_R;5.4;;40;2;Yes;90.402;9.717;1.061;
1;x-Hexylcinnamaldehyde;5;Y;3_R;5.4;;40;3;Yes;91.963;8.945;0.977;
1;x-Hexylcinnamaldehyde;5;Y;3_R;5.4;;40;4;Yes;91.395;9.381;1.024;
1;Salicytic acid;6;N;1;6.1;6.1;125;1;No;105.813;5.063;0.731;ns
1;Salicytic acid;6;N;1;6.1;6.1;125;2;No;104.946;4.824;0.697;
1;Salicytic acid;6;N;1;6.1;6.1;125;3;No;106.323;5.224;0.754;
1;Salicytic acid;6;N;1;6.1;6.1;125;4;No;109.536;6.861;0.991;
1;Salicytic acid;6;N;1;6.2;6.1;250;1;No;107.292;6.397;0.924;ns
1;Salicytic acid;6;N;1;6.2;6.1;250;2;No;103.009;7.306;1.055;
1;Salicytic acid;6;N;1;6.2;6.1;250;3;No;109.179;5.576;0.805;
1;Salicytic acid;6;N;1;6.2;6.1;250;4;No;106.833;6.367;0.919;
1;Salicytic acid;6;N;1;6.3;6.1;500;1;No;102.295;5.151;0.744;ns
1;Salicytic acid;6;N;1;6.3;6.1;500;2;No;101.785;6.814;0.984;
1;Salicytic acid;6;N;1;6.3;6.1;500;3;No;102.397;13.42;1.938;
1;Salicytic acid;6;N;1;6.3;6.1;500;4;No;101.632;5.194;0.75;
1;Salicytic acid;6;N;1;6.4;6.1;1000;1;No;103.876;6.271;0.905;ns
1;Salicytic acid;6;N;1;6.4;6.1;1000;2;No;104.997;4.895;0.707;
1;Salicytic acid;6;N;1;6.4;6.1;1000;3;No;101.428;5.492;0.793;
1;Salicytic acid;6;N;1;6.4;6.1;1000;4;No;100.969;6.818;0.985;
1;Salicytic acid;6;N;2;6.1;6.2;125;1;No;110.496;5.122;0.898;ns
1;Salicytic acid;6;N;2;6.1;6.2;125;2;No;111.759;5.94;1.041;
1;Salicytic acid;6;N;2;6.1;6.2;125;3;No;110.69;6.483;1.136;
1;Salicytic acid;6;N;2;6.1;6.2;125;4;No;117.881;5.637;0.988;
1;Salicytic acid;6;N;2;6.2;6.2;250;1;No;113.508;5.044;0.884;ns
1;Salicytic acid;6;N;2;6.2;6.2;250;2;No;108.746;4.997;0.876;
1;Salicytic acid;6;N;2;6.2;6.2;250;3;No;104.762;5.479;0.96;
1;Salicytic acid;6;N;2;6.2;6.2;250;4;No;112.536;5.967;1.046;
1;Salicytic acid;6;N;2;6.3;6.2;500;1;No;101.361;4.739;0.831;ns
1;Salicytic acid;6;N;2;6.3;6.2;500;2;No;92.711;6.251;1.096;
1;Salicytic acid;6;N;2;6.3;6.2;500;3;No;90.379;5.63;0.987;
1;Salicytic acid;6;N;2;6.3;6.2;500;4;No;97.765;11.282;1.978;
1;Salicytic acid;6;N;2;6.4;6.2;1000;1;No;80.272;4.36;0.764;ns
1;Salicytic acid;6;N;2;6.4;6.2;1000;2;No;86.2;3.514;0.616;
1;Salicytic acid;6;N;2;6.4;6.2;1000;3;No;85.034;5.913;1.036;
1;Salicytic acid;6;N;2;6.4;6.2;1000;4;No;86.492;6.304;1.105;
1;Salicytic acid;6;N;3;6.1;6.3;125;1;No;90.655;7.081;0.824;ns
1;Salicytic acid;6;N;3;6.1;6.3;125;2;No;99.507;7.278;0.847;
1;Salicytic acid;6;N;3;6.1;6.3;125;3;No;101.756;7.081;0.824;
1;Salicytic acid;6;N;3;6.1;6.3;125;4;No;100.392;8.599;1.001;
1;Salicytic acid;6;N;3;6.2;6.3;250;1;No;92.278;7.746;0.902;ns
1;Salicytic acid;6;N;3;6.2;6.3;250;2;No;101.056;7.82;0.91;
1;Salicytic acid;6;N;3;6.2;6.3;250;3;No;100.945;7.687;0.895;
1;Salicytic acid;6;N;3;6.2;6.3;250;4;No;100.539;8.057;0.938;
1;Salicytic acid;6;N;3;6.3;6.3;500;1;No;88.221;7;0.815;ns
1;Salicytic acid;6;N;3;6.3;6.3;500;2;No;93.974;8.094;0.942;
1;Salicytic acid;6;N;3;6.3;6.3;500;3;No;93.532;8.058;0.938;
1;Salicytic acid;6;N;3;6.3;6.3;500;4;No;96.851;7.81;0.909;
1;Salicytic acid;6;N;3;6.4;6.3;1000;1;No;92.352;7.354;0.856;ns
1;Salicytic acid;6;N;3;6.4;6.3;1000;2;No;96.187;7.867;0.916;
1;Salicytic acid;6;N;3;6.4;6.3;1000;3;No;98.769;7.603;0.885;
1;Salicytic acid;6;N;3;6.4;6.3;1000;4;No;98.585;7.742;0.901;
1;Salicytic acid;6;N;1_R;6.1;;125;1;Yes;97.019;8.023;1.059;ns
1;Salicytic acid;6;N;1_R;6.1;;125;2;Yes;92.796;7.14;0.943;
1;Salicytic acid;6;N;1_R;6.1;;125;3;Yes;94.642;8.267;1.091;
1;Salicytic acid;6;N;1_R;6.1;;125;4;Yes;89.709;8.859;1.17;
1;Salicytic acid;6;N;1_R;6.2;;250;1;Yes;92.264;9.143;1.207;ns
1;Salicytic acid;6;N;1_R;6.2;;250;2;Yes;91.874;8.389;1.108;
1;Salicytic acid;6;N;1_R;6.2;;250;3;Yes;89.461;7.566;0.999;
1;Salicytic acid;6;N;1_R;6.2;;250;4;Yes;86.444;8.225;1.086;
1;Salicytic acid;6;N;1_R;6.3;;500;1;Yes;83.286;7.7;1.017;ns
1;Salicytic acid;6;N;1_R;6.3;;500;2;Yes;84.244;7.726;1.02;
1;Salicytic acid;6;N;1_R;6.3;;500;3;Yes;83.57;7.584;1.001;
1;Salicytic acid;6;N;1_R;6.3;;500;4;Yes;84.209;7.552;0.997;
1;Salicytic acid;6;N;1_R;6.4;;1000;1;Yes;89.496;8.541;1.128;ns
1;Salicytic acid;6;N;1_R;6.4;;1000;2;Yes;90.277;7.854;1.037;
1;Salicytic acid;6;N;1_R;6.4;;1000;3;Yes;99.077;7.193;0.95;
1;Salicytic acid;6;N;1_R;6.4;;1000;4;Yes;87.935;7.39;0.976;
1;Salicytic acid;6;N;2_R;6.1;;125;1;Yes;106.502;7.795;0.939;ns
1;Salicytic acid;6;N;2_R;6.1;;125;2;Yes;101.065;7.728;0.931;
1;Salicytic acid;6;N;2_R;6.1;;125;3;Yes;98.793;7.381;0.889;
1;Salicytic acid;6;N;2_R;6.1;;125;4;Yes;94.857;7.648;0.921;
1;Salicytic acid;6;N;2_R;6.2;;250;1;Yes;90.354;8.214;0.99;ns
1;Salicytic acid;6;N;2_R;6.2;;250;2;Yes;91.084;9.027;1.087;
1;Salicytic acid;6;N;2_R;6.2;;250;3;Yes;83.984;8.332;1.004;
1;Salicytic acid;6;N;2_R;6.2;;250;4;Yes;78.994;14.113;1.7;
1;Salicytic acid;6;N;2_R;6.3;;500;1;Yes;87.108;10.015;1.207;ns
1;Salicytic acid;6;N;2_R;6.3;;500;2;Yes;87.23;8.816;1.062;
1;Salicytic acid;6;N;2_R;6.3;;500;3;Yes;81.631;11.762;1.417;
1;Salicytic acid;6;N;2_R;6.3;;500;4;Yes;76.803;8.669;1.044;
1;Salicytic acid;6;N;2_R;6.4;;1000;1;Yes;82.808;8.049;0.97;ns
1;Salicytic acid;6;N;2_R;6.4;;1000;2;Yes;84.877;8.302;1;
1;Salicytic acid;6;N;2_R;6.4;;1000;3;Yes;84.633;8.127;0.979;
1;Salicytic acid;6;N;2_R;6.4;;1000;4;Yes;76.843;8.808;1.061;
1;Salicytic acid;6;N;3_R;6.1;;125;1;Yes;97.885;8.864;1.156;ns
1;Salicytic acid;6;N;3_R;6.1;;125;2;Yes;94.055;8.951;1.168;
1;Salicytic acid;6;N;3_R;6.1;;125;3;Yes;95.935;8.357;1.09;
1;Salicytic acid;6;N;3_R;6.1;;125;4;Yes;95.616;8.857;1.155;
1;Salicytic acid;6;N;3_R;6.2;;250;1;Yes;89.551;8.882;1.158;s
1;Salicytic acid;6;N;3_R;6.2;;250;2;Yes;93.594;9.248;1.206;
1;Salicytic acid;6;N;3_R;6.2;;250;3;Yes;89.374;8.306;1.083;
1;Salicytic acid;6;N;3_R;6.2;;250;4;Yes;88.061;9.63;1.256;
1;Salicytic acid;6;N;3_R;6.3;;500;1;Yes;81.536;7.57;0.987;ns
1;Salicytic acid;6;N;3_R;6.3;;500;2;Yes;78.344;7.87;1.027;
1;Salicytic acid;6;N;3_R;6.3;;500;3;Yes;78.379;8.539;1.114;
1;Salicytic acid;6;N;3_R;6.3;;500;4;Yes;78.911;9.608;1.253;
1;Salicytic acid;6;N;3_R;6.4;;1000;1;Yes;82.812;8.681;1.132;s
1;Salicytic acid;6;N;3_R;6.4;;1000;2;Yes;77.386;8.816;1.15;
1;Salicytic acid;6;N;3_R;6.4;;1000;3;Yes;73.875;8.432;1.1;
1;Salicytic acid;6;N;3_R;6.4;;1000;4;Yes;70.506;9.589;1.251;
1;Phenol;7;N;1;7.1;7.1;70.63;1;No;134.625;5.354;0.743;ns
1;Phenol;7;N;1;7.1;7.1;70.63;2;No;116.981;4.735;0.657;
1;Phenol;7;N;1;7.1;7.1;70.63;3;No;115.808;7.526;1.044;
1;Phenol;7;N;1;7.1;7.1;70.63;4;No;108.924;7.271;1.009;
1;Phenol;7;N;1;7.2;7.1;141.25;1;No;142.784;6.985;0.969;ns
1;Phenol;7;N;1;7.2;7.1;141.25;2;No;140.184;7.148;0.991;
1;Phenol;7;N;1;7.2;7.1;141.25;3;No;102.601;14.227;1.973;
1;Phenol;7;N;1;7.2;7.1;141.25;4;No;101.836;7.805;1.083;
1;Phenol;7;N;1;7.3;7.1;282.5;1;No;96.685;6.88;0.954;ns
1;Phenol;7;N;1;7.3;7.1;282.5;2;No;99.745;7.064;0.98;
1;Phenol;7;N;1;7.3;7.1;282.5;3;No;92.606;4.864;0.675;
1;Phenol;7;N;1;7.3;7.1;282.5;4;No;91.025;7.332;1.017;
1;Phenol;7;N;1;7.4;7.1;565;1;No;93.218;5.888;0.817;ns
1;Phenol;7;N;1;7.4;7.1;565;2;No;89.087;5.896;0.818;
1;Phenol;7;N;1;7.4;7.1;565;3;No;91.433;5.981;0.83;
1;Phenol;7;N;1;7.4;7.1;565;4;No;88.169;10.487;1.455;
1;Phenol;7;N;2;7.1;7.2;70.63;1;No;102.527;5.515;0.83;ns
1;Phenol;7;N;2;7.1;7.2;70.63;2;No;99.125;4.496;0.677;
1;Phenol;7;N;2;7.1;7.2;70.63;3;No;100.292;4.411;0.664;
1;Phenol;7;N;2;7.1;7.2;70.63;4;No;107.872;5.754;0.866;
1;Phenol;7;N;2;7.2;7.2;141.25;1;No;103.11;6.132;0.923;ns
1;Phenol;7;N;2;7.2;7.2;141.25;2;No;102.818;6.167;0.928;
1;Phenol;7;N;2;7.2;7.2;141.25;3;No;103.207;5.658;0.852;
1;Phenol;7;N;2;7.2;7.2;141.25;4;No;110.884;5.965;0.898;
1;Phenol;7;N;2;7.3;7.2;282.5;1;No;108.552;3.694;0.556;ns
1;Phenol;7;N;2;7.3;7.2;282.5;2;No;105.151;3.665;0.552;
1;Phenol;7;N;2;7.3;7.2;282.5;3;No;107.289;3.795;0.571;
1;Phenol;7;N;2;7.3;7.2;282.5;4;No;113.217;4.78;0.72;
1;Phenol;7;N;2;7.4;7.2;565;1;No;103.499;2.765;0.416;ns
1;Phenol;7;N;2;7.4;7.2;565;2;No;99.125;3.083;0.464;
1;Phenol;7;N;2;7.4;7.2;565;3;No;103.984;4.033;0.607;
1;Phenol;7;N;2;7.4;7.2;565;4;No;107.386;5.417;0.815;
1;Phenol;7;N;3;7.1;7.3;70.63;1;No;99.433;14.619;1.65;ns
1;Phenol;7;N;3;7.1;7.3;70.63;2;No;100.687;7.891;0.89;
1;Phenol;7;N;3;7.1;7.3;70.63;3;No;103.01;8.427;0.951;
1;Phenol;7;N;3;7.1;7.3;70.63;4;No;99.802;8.876;1.002;
1;Phenol;7;N;3;7.2;7.3;141.25;1;No;100.503;9.049;1.021;ns
1;Phenol;7;N;3;7.2;7.3;141.25;2;No;101.056;9.049;1.021;
1;Phenol;7;N;3;7.2;7.3;141.25;3;No;102.42;8.729;0.985;
1;Phenol;7;N;3;7.2;7.3;141.25;4;No;100.834;8.746;0.987;
1;Phenol;7;N;3;7.3;7.3;282.5;1;No;97.036;8.504;0.96;ns
1;Phenol;7;N;3;7.3;7.3;282.5;2;No;96.077;13.574;1.532;
1;Phenol;7;N;3;7.3;7.3;282.5;3;No;96.077;8.917;1.006;
1;Phenol;7;N;3;7.3;7.3;282.5;4;No;93.716;9.822;1.108;
1;Phenol;7;N;3;7.4;7.3;565;1;No;91.282;13.098;1.478;ns
1;Phenol;7;N;3;7.4;7.3;565;2;No;91.208;7.716;0.871;
1;Phenol;7;N;3;7.4;7.3;565;3;No;89.327;16.651;1.879;
1;Phenol;7;N;3;7.4;7.3;565;4;No;90.766;8.553;0.965;
1;Phenol;7;N;1_R;7.1;;70.63;1;Yes;98.652;7.858;0.992;ns
1;Phenol;7;N;1_R;7.1;;70.63;2;Yes;99.823;7.417;0.936;
1;Phenol;7;N;1_R;7.1;;70.63;3;Yes;101.029;8.242;1.041;
1;Phenol;7;N;1_R;7.1;;70.63;4;Yes;97.161;8.027;1.013;
1;Phenol;7;N;1_R;7.2;;141.25;1;Yes;97.41;8.667;1.094;ns
1;Phenol;7;N;1_R;7.2;;141.25;2;Yes;98.084;7.413;0.936;
1;Phenol;7;N;1_R;7.2;;141.25;3;Yes;96.735;6.786;0.857;
1;Phenol;7;N;1_R;7.2;;141.25;4;Yes;97.339;7.185;0.907;
1;Phenol;7;N;1_R;7.3;;282.5;1;Yes;97.161;8.224;1.038;ns
1;Phenol;7;N;1_R;7.3;;282.5;2;Yes;96.132;8.396;1.06;
1;Phenol;7;N;1_R;7.3;;282.5;3;Yes;95.848;7.377;0.931;
1;Phenol;7;N;1_R;7.3;;282.5;4;Yes;98.439;7.082;0.894;
1;Phenol;7;N;1_R;7.4;;565;1;Yes;84.528;9.399;1.187;ns
1;Phenol;7;N;1_R;7.4;;565;2;Yes;80.27;7.706;0.973;
1;Phenol;7;N;1_R;7.4;;565;3;Yes;82.967;7.621;0.962;
1;Phenol;7;N;1_R;7.4;;565;4;Yes;84.244;7.567;0.955;
1;Phenol;7;N;2_R;7.1;;70.63;1;Yes;89.259;7.965;1.121;ns
1;Phenol;7;N;2_R;7.1;;70.63;2;Yes;92.667;7.716;1.086;
1;Phenol;7;N;2_R;7.1;;70.63;3;Yes;102.566;6.609;0.93;
1;Phenol;7;N;2_R;7.1;;70.63;4;Yes;105.934;7.293;1.027;
1;Phenol;7;N;2_R;7.2;;141.25;1;Yes;87.311;8.91;1.254;ns
1;Phenol;7;N;2_R;7.2;;141.25;2;Yes;93.64;8.605;1.211;
1;Phenol;7;N;2_R;7.2;;141.25;3;Yes;96.196;8.477;1.193;
1;Phenol;7;N;2_R;7.2;;141.25;4;Yes;104.554;7.461;1.05;
1;Phenol;7;N;2_R;7.3;;282.5;1;Yes;74.855;10.661;1.501;s
1;Phenol;7;N;2_R;7.3;;282.5;2;Yes;83.741;8.753;1.232;
1;Phenol;7;N;2_R;7.3;;282.5;3;Yes;87.879;8.411;1.184;
1;Phenol;7;N;2_R;7.3;;282.5;4;Yes;91.49;7.568;1.065;
1;Phenol;7;N;2_R;7.4;;565;1;Yes;70.798;7.43;1.046;ns
1;Phenol;7;N;2_R;7.4;;565;2;Yes;78.02;7.305;1.028;
1;Phenol;7;N;2_R;7.4;;565;3;Yes;79.197;8.173;1.151;
1;Phenol;7;N;2_R;7.4;;565;4;Yes;84.187;8.351;1.176;
1;Phenol;7;N;3_R;7.1;;70.63;1;Yes;93.594;10.045;1.151;ns
1;Phenol;7;N;3_R;7.1;;70.63;2;Yes;94.02;8.463;0.97;
1;Phenol;7;N;3_R;7.1;;70.63;3;Yes;91.821;8.317;0.953;
1;Phenol;7;N;3_R;7.1;;70.63;4;Yes;92.388;9.486;1.087;
1;Phenol;7;N;3_R;7.2;;141.25;1;Yes;92.353;8.968;1.027;ns
1;Phenol;7;N;3_R;7.2;;141.25;2;Yes;91.572;9.257;1.061;
1;Phenol;7;N;3_R;7.2;;141.25;3;Yes;90.544;9.071;1.039;
1;Phenol;7;N;3_R;7.2;;141.25;4;Yes;92.814;8.869;1.016;
1;Phenol;7;N;3_R;7.3;;282.5;1;Yes;90.402;7.908;0.906;ns
1;Phenol;7;N;3_R;7.3;;282.5;2;Yes;88.558;9.45;1.083;
1;Phenol;7;N;3_R;7.3;;282.5;3;Yes;88.239;8.05;0.922;
1;Phenol;7;N;3_R;7.3;;282.5;4;Yes;90.189;8.527;0.977;
1;Phenol;7;N;3_R;7.4;;565;1;Yes;86.82;6.461;0.74;ns
1;Phenol;7;N;3_R;7.4;;565;2;Yes;84.728;7.613;0.872;
1;Phenol;7;N;3_R;7.4;;565;3;Yes;85.898;7.231;0.828;
1;Phenol;7;N;3_R;7.4;;565;4;Yes;86.324;8.883;1.018;
1;p-Phenylenediamine;8;Y;1;8.1;8.1;16.88;1;No;105.099;8.668;0.807;ns
1;p-Phenylenediamine;8;Y;1;8.1;8.1;16.88;2;No;108.924;8.474;0.789;
1;p-Phenylenediamine;8;Y;1;8.1;8.1;16.88;3;No;106.68;9.938;0.925;
1;p-Phenylenediamine;8;Y;1;8.1;8.1;16.88;4;No;100;9.697;0.902;
1;p-Phenylenediamine;8;Y;1;8.2;8.1;33.75;1;No;111.78;9.478;0.882;ns
1;p-Phenylenediamine;8;Y;1;8.2;8.1;33.75;2;No;99.235;9.772;0.909;
1;p-Phenylenediamine;8;Y;1;8.2;8.1;33.75;3;No;119.072;10.274;0.956;
1;p-Phenylenediamine;8;Y;1;8.2;8.1;33.75;4;No;104.691;11.027;1.026;
1;p-Phenylenediamine;8;Y;1;8.3;8.1;67.5;1;No;90.617;22.99;2.139;s
1;p-Phenylenediamine;8;Y;1;8.3;8.1;67.5;2;No;88.067;20.466;1.905;
1;p-Phenylenediamine;8;Y;1;8.3;8.1;67.5;3;No;88.424;25.383;2.362;
1;p-Phenylenediamine;8;Y;1;8.3;8.1;67.5;4;No;90.005;9.421;0.877;
1;p-Phenylenediamine;8;Y;1;8.4;8.1;135;1;No;22.693;17.371;1.617;ns
1;p-Phenylenediamine;8;Y;1;8.4;8.1;135;2;No;22.489;9.284;0.864;
1;p-Phenylenediamine;8;Y;1;8.4;8.1;135;3;No;27.894;10.266;0.955;
1;p-Phenylenediamine;8;Y;1;8.4;8.1;135;4;No;25.446;10.681;0.994;
1;p-Phenylenediamine;8;Y;2;8.1;8.2;16.88;1;No;114.966;7.375;1.177;ns
1;p-Phenylenediamine;8;Y;2;8.1;8.2;16.88;2;No;114.966;6.888;1.1;
1;p-Phenylenediamine;8;Y;2;8.1;8.2;16.88;3;No;112.051;7.502;1.198;
1;p-Phenylenediamine;8;Y;2;8.1;8.2;16.88;4;No;120.991;8.041;1.284;
1;p-Phenylenediamine;8;Y;2;8.2;8.2;33.75;1;No;106.706;7.181;1.146;ns
1;p-Phenylenediamine;8;Y;2;8.2;8.2;33.75;2;No;112.634;7.043;1.124;
1;p-Phenylenediamine;8;Y;2;8.2;8.2;33.75;3;No;105.637;6.071;0.969;
1;p-Phenylenediamine;8;Y;2;8.2;8.2;33.75;4;No;116.327;7.024;1.121;
1;p-Phenylenediamine;8;Y;2;8.3;8.2;67.5;1;No;103.499;8.584;1.37;s
1;p-Phenylenediamine;8;Y;2;8.3;8.2;67.5;2;No;97.668;8.74;1.395;
1;p-Phenylenediamine;8;Y;2;8.3;8.2;67.5;3;No;95.141;7.241;1.156;
1;p-Phenylenediamine;8;Y;2;8.3;8.2;67.5;4;No;104.568;8.309;1.327;
1;p-Phenylenediamine;8;Y;2;8.4;8.2;135;1;No;60.35;7.124;1.137;ns
1;p-Phenylenediamine;8;Y;2;8.4;8.2;135;2;No;60.933;5.834;0.931;
1;p-Phenylenediamine;8;Y;2;8.4;8.2;135;3;No;60.544;6.796;1.085;
1;p-Phenylenediamine;8;Y;2;8.4;8.2;135;4;No;62.779;9.785;1.562;
1;p-Phenylenediamine;8;Y;3;8.1;8.3;16.88;1;No;102.162;9.87;0.937;ns
1;p-Phenylenediamine;8;Y;3;8.1;8.3;16.88;2;No;103.306;11.78;1.118;
1;p-Phenylenediamine;8;Y;3;8.1;8.3;16.88;3;No;103.306;15.742;1.494;
1;p-Phenylenediamine;8;Y;3;8.1;8.3;16.88;4;No;102.642;12.263;1.164;
1;p-Phenylenediamine;8;Y;3;8.2;8.3;33.75;1;No;100.798;12.756;1.211;ns
1;p-Phenylenediamine;8;Y;3;8.2;8.3;33.75;2;No;101.535;11.265;1.069;
1;p-Phenylenediamine;8;Y;3;8.2;8.3;33.75;3;No;102.088;11.514;1.093;
1;p-Phenylenediamine;8;Y;3;8.2;8.3;33.75;4;No;100.207;13.945;1.324;
1;p-Phenylenediamine;8;Y;3;8.3;8.3;67.5;1;No;93.901;11.729;1.113;s
1;p-Phenylenediamine;8;Y;3;8.3;8.3;67.5;2;No;93.126;22.571;2.142;
1;p-Phenylenediamine;8;Y;3;8.3;8.3;67.5;3;No;94.86;14.908;1.415;
1;p-Phenylenediamine;8;Y;3;8.3;8.3;67.5;4;No;92.13;21.806;2.07;
1;p-Phenylenediamine;8;Y;3;8.4;8.3;135;1;No;74.058;12.522;1.189;ns
1;p-Phenylenediamine;8;Y;3;8.4;8.3;135;2;No;74.759;13.57;1.288;
1;p-Phenylenediamine;8;Y;3;8.4;8.3;135;3;No;79.664;12.591;1.195;
1;p-Phenylenediamine;8;Y;3;8.4;8.3;135;4;No;74.759;13.754;1.305;
1;p-Phenylenediamine;8;Y;1_R;8.1;;16.88;1;Yes;100.639;12.568;1.693;s
1;p-Phenylenediamine;8;Y;1_R;8.1;;16.88;2;Yes;99.361;12.252;1.65;
1;p-Phenylenediamine;8;Y;1_R;8.1;;16.88;3;Yes;101.278;11.287;1.52;
1;p-Phenylenediamine;8;Y;1_R;8.1;;16.88;4;Yes;98.652;10.946;1.474;
1;p-Phenylenediamine;8;Y;1_R;8.2;;33.75;1;Yes;97.764;13.785;1.857;s
1;p-Phenylenediamine;8;Y;1_R;8.2;;33.75;2;Yes;104.116;13.389;1.803;
1;p-Phenylenediamine;8;Y;1_R;8.2;;33.75;3;Yes;106.884;11.952;1.61;
1;p-Phenylenediamine;8;Y;1_R;8.2;;33.75;4;Yes;101.845;12.213;1.645;
1;p-Phenylenediamine;8;Y;1_R;8.3;;67.5;1;Yes;93.151;13.337;1.796;s
1;p-Phenylenediamine;8;Y;1_R;8.3;;67.5;2;Yes;93.329;12.924;1.741;
1;p-Phenylenediamine;8;Y;1_R;8.3;;67.5;3;Yes;97.658;13.708;1.846;
1;p-Phenylenediamine;8;Y;1_R;8.3;;67.5;4;Yes;94.855;12.289;1.655;
1;p-Phenylenediamine;8;Y;1_R;8.4;;135;1;Yes;76.26;14.417;1.942;s
1;p-Phenylenediamine;8;Y;1_R;8.4;;135;2;Yes;97.09;12.106;1.631;
1;p-Phenylenediamine;8;Y;1_R;8.4;;135;3;Yes;106.778;12.454;1.677;
1;p-Phenylenediamine;8;Y;1_R;8.4;;135;4;Yes;94.003;11.75;1.583;
1;p-Phenylenediamine;8;Y;2_R;8.1;;16.88;1;Yes;106.705;15.958;2.617;s
1;p-Phenylenediamine;8;Y;2_R;8.1;;16.88;2;Yes;97.048;11.211;1.838;
1;p-Phenylenediamine;8;Y;2_R;8.1;;16.88;3;Yes;119.404;10.819;1.774;
1;p-Phenylenediamine;8;Y;2_R;8.1;;16.88;4;Yes;100.943;12.58;2.063;
1;p-Phenylenediamine;8;Y;2_R;8.2;;33.75;1;Yes;83.051;11.905;1.952;s
1;p-Phenylenediamine;8;Y;2_R;8.2;;33.75;2;Yes;92.383;12.628;2.071;
1;p-Phenylenediamine;8;Y;2_R;8.2;;33.75;3;Yes;98.266;11.946;1.959;
1;p-Phenylenediamine;8;Y;2_R;8.2;;33.75;4;Yes;101.917;10.73;1.759;
1;p-Phenylenediamine;8;Y;2_R;8.3;;67.5;1;Yes;74.653;14.837;2.433;s
1;p-Phenylenediamine;8;Y;2_R;8.3;;67.5;2;Yes;85.485;11.735;1.924;
1;p-Phenylenediamine;8;Y;2_R;8.3;;67.5;3;Yes;83.741;10.391;1.704;
1;p-Phenylenediamine;8;Y;2_R;8.3;;67.5;4;Yes;92.139;20.544;3.369;
1;p-Phenylenediamine;8;Y;2_R;8.4;;135;1;Yes;57.45;11.37;1.864;s
1;p-Phenylenediamine;8;Y;2_R;8.4;;135;2;Yes;73.151;11.809;1.936;
1;p-Phenylenediamine;8;Y;2_R;8.4;;135;3;Yes;75.342;13.947;2.287;
1;p-Phenylenediamine;8;Y;2_R;8.4;;135;4;Yes;77.371;12.454;2.042;
1;p-Phenylenediamine;8;Y;3_R;8.1;;16.88;1;Yes;93.204;13.628;1.468;s
1;p-Phenylenediamine;8;Y;3_R;8.1;;16.88;2;Yes;93.842;11.377;1.225;
1;p-Phenylenediamine;8;Y;3_R;8.1;;16.88;3;Yes;93.665;13.265;1.429;
1;p-Phenylenediamine;8;Y;3_R;8.1;;16.88;4;Yes;94.339;12.194;1.313;
1;p-Phenylenediamine;8;Y;3_R;8.2;;33.75;1;Yes;89.374;13.765;1.483;s
1;p-Phenylenediamine;8;Y;3_R;8.2;;33.75;2;Yes;92.495;14.483;1.56;
1;p-Phenylenediamine;8;Y;3_R;8.2;;33.75;3;Yes;95.651;13.668;1.472;
1;p-Phenylenediamine;8;Y;3_R;8.2;;33.75;4;Yes;91.998;13.972;1.505;
1;p-Phenylenediamine;8;Y;3_R;8.3;;67.5;1;Yes;85.756;14.537;1.566;s
